Unnamed: 0,Ratio_Tissue_vol_enhancing_more_than_0percent_from_T1_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_10percent_from_T1_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_20percent_from_T1_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_30percent_from_T1_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_40percent_from_T1_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_50percent_from_T1_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_60percent_from_T1_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_70percent_from_T1_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_80percent_from_T1_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_90percent_from_T1_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_100percent_from_T1_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_0percent_from_T1_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_10percent_from_T1_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_20percent_from_T1_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_30percent_from_T1_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_40percent_from_T1_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_50percent_from_T1_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_60percent_from_T1_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_70percent_from_T1_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_80percent_from_T1_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_90percent_from_T1_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_100percent_from_T1_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_0percent_from_PostCon_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_10percent_from_PostCon_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_20percent_from_PostCon_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_30percent_from_PostCon_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_40percent_from_PostCon_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_50percent_from_PostCon_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_60percent_from_PostCon_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_70percent_from_PostCon_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_80percent_from_PostCon_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_90percent_from_PostCon_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_100percent_from_PostCon_to_Breast_Vol,Ratio_Tissue_vol_enhancing_more_than_0percent_from_PostCon_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_10percent_from_PostCon_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_20percent_from_PostCon_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_30percent_from_PostCon_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_40percent_from_PostCon_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_50percent_from_PostCon_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_60percent_from_PostCon_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_70percent_from_PostCon_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_80percent_from_PostCon_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_90percent_from_PostCon_to_Tissue_Vol,Ratio_Tissue_vol_enhancing_more_than_100percent_from_PostCon_to_Tissue_Vol,Grouping_based_mean_of_peak_enhancement_slope_3D_tissue_T1_Group_1,Grouping_based_mean_of_peak_enhancement_slope_3D_tissue_T1_Group_2,Grouping_based_mean_of_peak_enhancement_slope_3D_tissue_T1_Group_3,Grouping_based_mean_of_washin_slope_3D_tissue_T1_Group_1,Grouping_based_mean_of_washin_slope_3D_tissue_T1_Group_2,Grouping_based_mean_of_washin_slope_3D_tissue_T1_Group_3,Grouping_based_mean_of_washout_slope_3D_tissue_T1_Group_1,Grouping_based_mean_of_washout_slope_3D_tissue_T1_Group_2,Grouping_based_proportion_of_3D_tissue_T1_Group_1,Grouping_based_proportion_of_3D_tissue_T1_Group_2,Grouping_based_proportion_of_3D_tissue_T1_Group_3,Grouping_based_mean_of_peak_enhancement_slope_3D_tissue_PostCon_Group_1,Grouping_based_mean_of_peak_enhancement_slope_3D_tissue_PostCon_Group_2,Grouping_based_mean_of_peak_enhancement_slope_3D_tissue_PostCon_Group_3,Grouping_based_mean_of_washin_slope_3D_tissue_PostCon_Group_1,Grouping_based_mean_of_washin_slope_3D_tissue_PostCon_Group_2,Grouping_based_mean_of_washin_slope_3D_tissue_PostCon_Group_3,Grouping_based_mean_of_washout_slope_3D_tissue_PostCon_Group_1,Grouping_based_mean_of_washout_slope_3D_tissue_PostCon_Group_2,Grouping_based_proportion_of_3D_tissue_PostCon_Group_1,Grouping_based_proportion_of_3D_tissue_PostCon_Group_2,Grouping_based_proportion_of_3D_tissue_PostCon_Group_3,SER_Total_tissue_vol_cu_mm_T1,SER_Partial_tissue_vol_cu_mm_T1,SER_Washout_tissue_vol_cu_mm_T1,Peak_SER_tissue_T1,Peak_PE_tissue_T1,SER_map_mean_tissue_T1,PE_map_mean_tissue_T1,WashinRate_map_mean_tissue_T1,SER_Total_tissue_vol_cu_mm_PostCon,SER_Partial_tissue_vol_cu_mm_PostCon,SER_Washout_tissue_vol_cu_mm_PostCon,Peak_SER_tissue_PostCon,Peak_PE_tissue_PostCon,SER_map_mean_tissue_PostCon,PE_map_mean_tissue_PostCon,WashinRate_map_mean_tissue_PostCon
-1.7311876897737346,1.081172580931146,0.7824812306242661,0.42306810137645495,0.14038078678198995,-0.08753824183306701,-0.26567653610991565,-0.37489841242060623,-0.46305804093800623,-0.5370926753164139,-0.5891917025481688,-0.6552387275680149,-0.4805286686745972,-0.8945748086934254,-1.1649526495742775,-1.2639793501660455,-1.3151657970626804,-1.3434951595061735,-1.340772258356954,-1.3382834977855098,-1.337243750523622,-1.3308862270437345,-1.3363643636479878,-0.14691064932588258,-0.3459000136360962,-0.5423203743629518,-0.6759656727016119,-0.7615177020016636,-0.8164469484477638,-0.8386925503439003,-0.850649722043026,-0.8565745853466395,-0.8562677357185716,-0.8583606203693771,-0.991228996440654,-1.0530355902579653,-1.0619269849242625,-1.0450767774491063,-1.0336990905225591,-1.0270807012192777,-1.0094362451252792,-0.9930917323461809,-0.978180180866458,-0.9624855643456253,-0.951938860807936,-1.4644149813372696,-1.3499598314962005,-1.0414469797906678,-1.4644149813372696,-1.515627547153669,-1.2367546162737708,-1.5587056616666837,-1.265085000519023,-0.2656278135637346,0.860540985209782,-0.6902760466745209,-1.1644735004131714,-0.8688464525060642,-0.6164833329022239,-1.1644735004131714,-0.9393452061556488,-0.7423930951090624,-1.137111242130776,-0.6289094923614407,0.15770210990354963,0.758780129121297,-0.7593943911491107,-0.11169677839525549,1.4206586238118566,1.2443366201150092,-1.0521542168637552,-0.8949644917900064,-0.19127126907209027,-1.3003230879335692,-0.9706405481663835,-0.5112032186540513,0.18382748102573876,0.13503080706863688,-1.0602622591629072,-0.8711356633669759,-0.3525268079420671,-0.8671292718411123,-0.8300090874400328
-1.7274287541579754,1.2158509222881422,0.6688184168438869,0.2591793874280438,0.050539703299162915,-0.050425645473622493,-0.10459298438030368,-0.1386015240238506,-0.16046040845460427,-0.17534528049921402,-0.18787055853247245,-0.1905686926807099,-0.7011304345388036,-1.4527633713149686,-1.6373746758020857,-1.545343810536192,-1.406634269029043,-1.2870776678599385,-1.2047215384993484,-1.1380905167544957,-1.083102084645676,-1.04219395846028,-0.9945549627852397,0.9907201008276817,0.13946594470832172,-0.5216333634030841,-0.8318751244382588,-0.9382774498175157,-0.9581434511440498,-0.9506859434571507,-0.930255940847412,-0.9044563712660023,-0.8788122363009404,-0.8518222594541167,-1.753008263493937,-2.215014799339979,-2.1246360598597906,-1.888090034607915,-1.674952254276839,-1.511150649133754,-1.3937370128242415,-1.300908860972743,-1.2254319222538883,-1.1646807173045424,-1.1107435260029481,-1.334912010922162,-0.927232311238767,-0.9036606397100866,-1.334912010922162,-0.7377402801377372,-0.6244773143422416,-0.7868239896439226,-0.49840468957646095,0.397222422745804,-0.8280643207373912,0.551865501792294,-1.3132853792165895,-1.0071321639246695,-1.0347779971716728,-1.3132853792165895,-0.9017053909670265,-0.8850431234523787,-0.8598188613407627,-0.6082026177253599,0.14079813412403325,-0.5116197145437655,0.29402138723760046,-0.6274026091627853,-0.22325493421375167,-0.17979374537737733,0.17468952342485292,-0.4265596215183542,-1.089731777354868,-1.0984977170501347,-0.48882914642831043,-0.9612537634270548,-0.43111798236062693,-0.3801947175208442,0.12583075551204165,-0.39538397216591337,-1.6504922616478597,-1.0785463142749614,-0.6042547877643175
-1.7236698185422161,-0.2398395174608581,-0.14204612663335345,-0.018337303339460365,0.09084993693559006,0.18197924378938926,0.25772398506893474,0.3163121689303096,0.36608702146715005,0.40982266950403984,0.4452798758022397,0.4855525586825453,-0.2683924785663446,0.08484237564136811,0.3779347771544023,0.5538707245025455,0.667512989600825,0.7484445432288047,0.8060200073866564,0.8531205913327307,0.8949651200556118,0.9287468296750945,0.966814617683879,-0.5993864624391264,-0.4711887885657353,-0.28845726528521,-0.1032998539411078,0.04634256076669036,0.15199053156309178,0.21648922636311246,0.2556307925891196,0.2779556491290397,0.29032193241654386,0.2998332757838705,0.23120435725535385,0.4799914152598069,0.6302972254306588,0.7137911888333093,0.754838931093195,0.7694096441283135,0.7645593864801681,0.7480475679571591,0.7257169180341801,0.7033143990684455,0.6836214301302352,1.3296033312459785,1.3768410923311947,0.9600717696462391,1.3296033312459785,1.091033769116235,0.5254798279385124,1.1901441238562869,1.542698890438125,0.4200607007143788,0.7774524187942253,-1.1472984942505884,0.8844597042368132,0.20647610793464272,0.2573311296514119,0.8844597042368132,0.005943947612420809,-0.011359735587094561,0.6412808930580828,0.09837807473818008,0.3743829284443902,0.22367857157152835,-0.5131191228636345,1.1441342722217647,1.011906929467072,1.1998279942533514,3.0672809783581028,2.714241726139624,-0.06114773062849253,1.142849159337597,-0.2528487159469843,1.0006050640720792,0.3288105595495679,0.44623959175202255,3.057556333472262,3.3953530658134348,0.702892088340989,0.5067701375909317,-0.14370004886983181
-1.7199108829264569,-1.2452057048537604,-1.183446570377523,-1.079555627820958,-0.96814931334463,-0.8633622473248155,-0.7697916507946013,-0.6943125755645575,-0.6281344134354541,-0.5699463107486593,-0.5206069924235722,-0.4725365877159959,-1.0308200073615497,-0.5894769401741751,-0.19290506502781915,0.08082779479038538,0.27801710172222854,0.4320321536834669,0.5478472594515844,0.6453630518848716,0.7273038325549225,0.796246881040029,0.8589052367046952,-0.411500086368317,-0.23742836582240437,0.017397599954683287,0.2830700918700298,0.5193181110214374,0.7125024875219587,0.8645793062552333,0.9912272842268708,1.0929811609553675,1.1784102995948371,1.2499454922961677,-0.1578155219841684,0.3628923715022414,0.6575549049085353,0.8485500555988795,0.9954908564287422,1.1139047292265962,1.2118941348056054,1.2963216453702116,1.3646646184772118,1.4250882502181028,1.4754259923111397,0.6298491969575194,0.3401213281680313,0.11699661471077602,0.6298491969575194,0.7083848675491962,0.5737043964089261,1.9006268737891907,2.1564686072283266,1.9457782675698296,-0.8041918343398383,-0.7017416621566585,1.0230206686308916,0.37968580979636984,0.12130445096846135,1.0230206686308916,0.5953480715960114,0.4045286291573626,2.4436860104553917,2.5443029423125103,3.128719577647151,-1.5663887809106714,-1.4796077417472242,-0.5890224817941365,-0.6059764362166546,-0.45514822919628817,-0.04512634391030562,0.06857778172649752,0.09605938750084761,0.7196701756238366,-0.7796955631915611,0.37290302816988535,0.04112654520243361,0.4074401052240871,-0.08668372876907257,0.03231135914210919,0.20112670548939612,1.4167147601364738,-0.6992861292312358
-1.7161519473106976,-0.2746471290148339,-0.24575231765739947,-0.280410282351468,-0.36319526242145284,-0.4630757858812498,-0.5641770431125221,-0.6574708887270803,-0.735849917155274,-0.8059237941982261,-0.8616636543004791,-0.9075010172047315,1.4613592166715321,1.2525001814358954,0.813555410512459,0.3798550203116861,0.017775220890319608,-0.2772671040590174,-0.5142486948998303,-0.6984982668043753,-0.8547825264915369,-0.9755845260704398,-1.0693538321684055,-0.21989343927323146,-0.04684675980049632,0.06498645240081939,0.06733638590333667,-0.01175720800935269,-0.1278457852279086,-0.2530565822870096,-0.3725748638885091,-0.4805738026221314,-0.5729840801905981,-0.6523275920709811,1.2263504735868518,1.0831953624447097,0.8574395377850794,0.5976973936801,0.3427762672414692,0.11348293081779376,-0.08422738194874896,-0.2533939461144735,-0.39632755161307265,-0.5133186126409018,-0.6117793202880706,-1.1779642263683985,-0.9505485839212611,-0.9928915929536437,-1.1779642263683985,-0.764345520560031,-0.7292283419238965,-1.3589647029841683,-1.4719324225838482,-0.7486901789329516,-0.6245229980903625,1.247906852705131,-0.7987710096882992,-0.23259265787257571,-0.3390594495064427,-0.7987710096882992,-0.06559923183212414,-0.10899208290670312,-0.8929235496925829,-0.7178118098736626,-0.44058385462347593,-0.4954417480262323,0.7936758327720648,-0.9655339001477465,-1.1454043104511067,-1.1669133859950227,-1.0797836919601946,-0.9385492822414528,0.31448300588425343,-0.7257692203002251,-0.670702509305263,-0.8620708768428103,-0.861380560898164,-0.8749867464438326,-0.9994665185562271,-0.9181721233630463,0.43621310341638964,-0.4355451263968297,-0.6930365093671716
-1.7123930116949384,0.9700162128856898,0.9904926243573294,1.0147881844757607,1.0257253673741602,1.0354132651194419,1.0507486123459258,1.0615650418739868,1.0705594417032624,1.0759770271863816,1.0755035884352713,1.079046776085592,-0.7756070539857871,-0.547872211701476,-0.3146820562330485,-0.16401278873037267,-0.058567804906535674,0.023492671844999608,0.07796764851938548,0.12058723155534737,0.1541873048908888,0.17687040166343432,0.20044238572680342,0.29726414727386646,0.3612414723510955,0.46687559945615925,0.5653411326064367,0.6495943476172118,0.7216175661157427,0.7734446333186246,0.8165279917365799,0.8476119394588014,0.8698680331858935,0.8895060687230006,-0.46344398965510847,-0.16750789404093833,-0.009366671833206257,0.08296994631288501,0.1556745137493918,0.21856457940795557,0.26537938515477905,0.3045443643481377,0.33400290191484516,0.3565900619766257,0.37738894774128146,0.12476165694687902,0.2762873356859082,-0.35701563635910344,0.12476165694687902,0.05457274393771996,-0.6341479764744039,-0.45633520902807967,-0.5465338086967491,-1.042809013129841,0.6023432670884595,0.1966772069219027,0.6741975810142874,0.6567679749213491,0.04650850460493171,0.6741975810142874,0.4652968482916302,-0.18773398716514264,-0.05900334215228752,-0.3177596790970018,-1.1070456956305361,0.5326216715538787,0.5412075304039587,0.9049002362153685,0.9910852558314401,0.9085181331457939,2.8524134144259277,0.7427298730283094,-0.012757098596116408,-0.20875048969761373,1.0324248358368016,0.6104628755241388,-0.12709569577890062,-0.2508897573251832,2.7695107118635858,0.8139304623511961,-0.4660082837595086,0.15742068536631865,0.9806316938484858
-1.7086340760791794,1.181537829590368,0.7758884075824862,0.230970141289698,-0.18532449333044437,-0.4938213111457341,-0.7133535474930491,-0.8588480347250264,-0.9475000205116948,-0.9956619850498027,-1.0187759459996353,-1.028297747697227,0.9704327385807909,-0.05042098273057488,-0.9170489778999544,-1.33286057024342,-1.5466313461029448,-1.6554975212883418,-1.709251465789417,-1.7171119361455252,-1.696741476408221,-1.6666431694891184,-1.6219200602100703,1.704223541750954,1.3662056830796012,0.6760198427070537,0.062240408588653005,-0.40917827355991165,-0.7258269012298342,-0.9232855247255412,-1.0304004583632318,-1.0774987925652948,-1.095246171340924,-1.0886597645519678,0.6830990180829233,-0.22362654182036237,-0.8640909900118847,-1.1446236596838444,-1.2829364024488121,-1.3429990344927853,-1.362108687697659,-1.3485329999058768,-1.3161828101545945,-1.2801657617186755,-1.2373819884607953,-1.3427230777003965,-1.439254054226228,-1.0308713939650893,-1.3427230777003965,-1.3219872461568207,-0.7738140270330137,-1.1440787388939704,-1.349555197155449,-1.0609755192987176,-2.0636472582939485,3.0024958012614977,-1.2458155743430726,-0.9098782237080136,-0.5008774860049876,-1.2458155743430726,-0.7967209224151868,-0.28949475316781276,-1.161061303032207,-1.0232818368909415,-1.525426928724785,-2.0503851106909496,3.021801831437081,-0.9201313537183352,-0.8899490998999764,-0.9025269172916628,-0.8655618852586868,-0.43071425796661644,-1.7689155627025437,-1.2289387491114097,-0.7531908233798568,-0.9459167992629152,-0.8490909990420168,-0.8744209899201705,-1.0380523258282306,-0.4458748298847572,-1.8878696855348254,-0.9339599896357373,-0.7181221798137662
-1.7048751404634201,-0.49550233867036686,-0.56015701208441,-0.6058612725293204,-0.6307933611769168,-0.6494332401795714,-0.6669389850348691,-0.6763192262965323,-0.6839335129350218,-0.6932561995389965,-0.6988159617011458,-0.7099320994924863,-1.5423541655044006,-1.4680432808894355,-1.3106574908283786,-1.1809834476153604,-1.100234309094524,-1.0547119703126062,-1.022324419542367,-1.0000627497168555,-0.989292290929027,-0.9798765062930895,-0.9781094966119273,1.2126395618974561,0.8808973783751838,0.6314085711145571,0.41742987610817456,0.2205987057309309,0.05740282073764204,-0.054046046758200225,-0.14125130519807638,-0.21325897300736865,-0.2642546987183384,-0.31622214767625295,-1.9038020680578271,-1.489625864067191,-1.2239129580127832,-1.082039563016743,-1.0090150635318638,-0.9666672694074555,-0.9322839668314545,-0.9065478266461539,-0.8875842145269907,-0.8692031748980832,-0.8571430987972634,-1.6095227042607925,-1.3462963244692188,-1.0406456445369858,-1.6095227042607925,-1.4981041225392504,-1.2360490817461498,-1.568475127303634,-1.434303146772726,-0.26294749360593983,0.9064076480135488,-0.740426936968771,-1.3288078118893467,-0.8174878690939935,-0.5764930880522531,-1.3288078118893467,-0.8903753519585198,-0.7089372480230043,-1.2727956807657663,-0.8880002902534896,0.06301066441333161,0.9480685485157719,-0.8305962664208532,-0.31892346236496116,0.6071425281984233,0.41046912769825067,-1.0841673754287922,-0.7016649985746192,0.7587089862452413,-1.3125949606879532,-0.9828832201850969,0.2382476773009905,1.2698558555790247,0.9771984933381667,-1.0844619183963229,-0.4822733943021827,-0.45045022935180673,-0.8752135309159053,-0.8729309270899261
-1.701116204847661,0.9283062904917614,1.1631381467338122,1.3846783040482136,1.5383815507570457,1.636873483797787,1.6925358421623562,1.7205626722999536,1.7310647364584277,1.7269631735852002,1.7147592677023917,1.7021578058671787,1.4194273595874627,1.7462524522044927,1.894390482985959,1.9241438756415203,1.9120339137578817,1.8778185494443185,1.8425398304285543,1.804087646066951,1.7625826154593902,1.7235799110305152,1.6818295633246862,0.6952353963465243,1.008514621081788,1.3228427981702,1.5099082399803745,1.5809925790633306,1.579160899470118,1.5487053631189005,1.5148032959487914,1.4793014359575074,1.444419891788087,1.4064288355767787,1.1969377596868331,1.2124398966596948,1.1910462832816366,1.1284060251234802,1.0602162851718637,0.991696153055934,0.9345457069756565,0.8898285463294899,0.8527756564145277,0.8217888923325245,0.7915491669331085,1.0585764967727775,0.6081762361551485,0.6468684500677208,1.0585764967727775,1.0142513055723792,1.1957376396126256,1.0413497875219093,0.7097034521960798,0.39337361589409064,-0.5184475175014969,0.23073715633679,0.5922774174357651,0.1568332438200658,0.19979103709607268,0.5922774174357651,0.3547813845053301,0.49207782133804195,0.6586598843782479,0.5497110491604031,0.2708558528891203,-0.05516233492092416,-0.19384852793401713,-0.05145591068863595,-0.5119982445063047,-0.5440885079068053,-0.3520570249899805,-0.03213024724055436,2.036102650656156,1.446764593610684,-0.027479401253541123,-0.19679556425600406,-0.45307863451645886,-0.46133068540656136,-0.4123164423848549,-0.07518328540443601,1.6683944179999672,0.5028620328891286,-0.2503708807109521
-1.6973572692319017,-0.8154869653268644,-0.7989771579386504,-0.7476663918998873,-0.6845051483007684,-0.6188551286400694,-0.5593966721340501,-0.5117098478735972,-0.47071243608276686,-0.4354578401784147,-0.40613091224387987,-0.37500853278594587,0.016056087927380266,0.004684326259758252,0.062421785374124884,0.12804392646345167,0.19618129706559728,0.2536510915362742,0.29701761288557416,0.33215491476164494,0.3600349316785804,0.38255774403401516,0.4087420002123221,-1.283383536229178,-1.2879222435020148,-1.2347168184573378,-1.1104835006844864,-0.9523191478976627,-0.8033359069628528,-0.6791941625419056,-0.5754975428269218,-0.49100957532511424,-0.4207984402366777,-0.3579108273049098,-0.1431541536887865,-0.17951048516678567,-0.09610812326100433,0.01830516932022597,0.138606311674207,0.24118819538708663,0.32828797985415903,0.4019727464322306,0.4598807174869294,0.5101672802266906,0.5553806459961145,0.22517340105744252,0.15720546539434058,-0.09011926837349134,0.22517340105744252,0.4996670946695575,0.3305645352628427,0.38084884951855286,0.47022689899403763,0.03688434924072615,-0.759416134872705,0.7658772391758395,0.5721367638010421,0.12750793970458021,-0.028562761614187707,0.5721367638010421,0.3231250684647897,0.23735670789873337,0.4525188912998302,0.1411485853383848,-0.050695726663184004,-0.8343107486654934,0.726739689962195,-0.4588545692371608,-0.6752566405398819,-0.6602989011707245,0.41577676263928864,0.6030927262613831,-0.3335777620874704,0.27712445291488697,0.6949553907665198,-0.5377112695745756,-0.7078258295538395,-0.7040967573122139,0.3589100637964382,0.5214805151820254,0.09835684428081709,0.29370264125631057,0.5384217072707228
