,feature,importance_mean,importance_std
108,Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_1,0.0030197444831590926,0.0007704122625680307
0,Peak_SER_tissue_PostCon,0.0030197444831590926,0.0020905923344947566
3,SER_map_mean_tissue_PostCon,0.0030197444831590926,0.0009291521486643361
86,Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_1,0.0030197444831590926,0.001957293791678581
109,Grouping_based_variance_of_washout_slope_3D_tumor_Group_1,0.0029036004645760505,0.001070794942775007
224,Grouping_based_mean_of_peak_enhancement_slope_3D_tissue_PostCon_Group_2,0.0029036004645760505,0.0005807200929152101
223,SER_Washout_tissue_vol_cu_mm_T1,0.0029036004645760505,0.0014918969313199794
149,WashinRate_map_Cluster_Shade_tissue_PostCon,0.0029036004645760505,0.0005807200929152101
150,WashinRate_map_Dissimilarity_tissue_PostCon,0.0029036004645760505,0.0007791177621950423
31,Mean_norm_DLBP_max_timepoint_binsize_64_with_filling_Tumor,0.0029036004645760505,0.0015797294435232674
96,Grouping_based_variance_of_washin_slope_2D_tumorSlice_Group_2,0.0029036004645760505,0.0009363830137396612
9,1st_DFT_CoeffMap_Momment_Invariant_7_2D_tumorSlice,0.0029036004645760505,0.0007791177621950423
186,SER_map_Autocorrelation_tissue_PostCon,0.0027874564459930084,0.0012933250552450582
195,WashinRate_map_inverse_difference_normalized_tissue_T1,0.0027874564459930084,0.0022759486576382423
175,SER_map_kurtosis_tissue_T1,0.0026713124274099663,0.0007436845804219275
101,Grouping_based_variance_of_washin_slope_3D_tumor_Group_3,0.0026713124274099663,0.001277584204413462
87,Grouping_based_variance_of_peak_enhancement_slope_2D_tumorSlice_Group_1,0.0026713124274099663,0.0009071137834967003
32,Autocorrelation_Tumor,0.0026713124274099663,0.0009071137834967003
229,Grouping_based_mean_of_peak_enhancement_slope_3D_tissue_T1_Group_3,0.0025551684088269246,0.0012509093628651474
235,Ratio_Tissue_vol_enhancing_more_than_30percent_from_PostCon_to_Breast_Vol,0.0025551684088269246,0.0012509093628651476
11,1st_DFT_CoeffMap_Momment_Invariant_6_2D_tumorSlice,0.0025551684088269246,0.0016260162601625884
23,BEVR_Tumor,0.0025551684088269246,0.0008691422501216981
15,1st_DFT_CoeffMap_Momment_Invariant_1_2D_tumorSlice,0.0024390243902438825,0.0009647646762970972
73,SER_map_inverse_difference_moment_normalized_tumor,0.0024390243902438825,0.0008130081300812941
152,Washout_rate_from_char_curv,0.0024390243902438825,0.00109570047991365
232,SER_map_inverse_difference_normalized_tissue_T1,0.0023228803716608404,0.000899647699467453
52,WashinRate_map_mean_tumor,0.0023228803716608404,0.0012722939779446262
74,Peak_PE_tumor,0.0023228803716608404,0.0015582355243900846
39,WashinRate_map_Energy_tumor,0.0023228803716608404,0.0011614401858304202
203,PE_map_Cluster_Shade_tissue_T1,0.0022067363530777983,0.0009647646762970972
42,Margin_Gradient_Tumor,0.0022067363530777983,0.0008130081300812941
218,Ratio_Tissue_vol_enhancing_more_than_0percent_from_T1_to_Breast_Vol,0.0022067363530777983,0.0013191424728920388
27,SER_map_sum_entropy_tumor,0.0022067363530777983,0.0009647646762970972
233,SER_map_inverse_difference_normalized_tissue_PostCon,0.002090592334494756,0.0008691422501216981
107,Time_to_Peak_from_char_curv,0.002090592334494756,0.0010125200798003805
84,Grouping_based_mean_of_peak_enhancement_slope_2D_tumorSlice_Group_3,0.002090592334494756,0.0014506383271540876
241,Ratio_Tissue_vol_enhancing_more_than_0percent_from_PostCon_to_Tissue_Vol,0.0019744483159117145,0.0010452961672473783
71,globalMoransISERMap_Tumor,0.0019744483159117145,0.0007436845804219275
144,WashinRate_map_Energy_tissue_PostCon,0.0019744483159117145,0.0016466256537465398
93,Grouping_based_mean_of_washout_slope_3D_tumor_Group_1,0.0019744483159117145,0.0005322387566731477
98,Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_2,0.0019744483159117145,0.0014737023856503386
36,WashinRate_map_sum_entropy_tumor,0.0019744483159117145,0.0007436845804219275
35,WashinRate_map_Dissimilarity_tumor,0.0019744483159117145,0.0005322387566731477
153,WashinRate_map_skewness_tumor,0.0019744483159117145,0.0009071137834967004
69,PE_map_Dissimilarity_tumor,0.0019744483159117145,0.0011672329408967256
103,Enhancement_variance_decreasing_rate_Tumor,0.0019744483159117145,0.0009071137834967004
53,BEDR1_Tumor,0.0019744483159117145,0.001277584204413462
56,Inv_Diff_normalized_Tumor,0.0018583042973286724,0.0011844412342840284
204,SER_map_inverse_difference_moment_normalized_tissue_T1,0.0018583042973286724,0.0005689871644095605
115,Grouping_based_proportion_of_3D_tissue_T1_Group_1,0.0018583042973286724,0.0015754541191928483
88,Grouping_based_variance_of_peak_enhancement_slope_3D_tumor_Group_1,0.0017421602787456303,0.0007791177621950423
14,1st_DFT_CoeffMap_Momment_Invariant_3_2D_tumorSlice,0.0017421602787456303,0.0005807200929152101
99,Median_Elongation_Tumor,0.0017421602787456303,0.001070794942775007
172,tissueVol_PostCon,0.0017421602787456303,0.0007791177621950423
106,Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_1,0.0017421602787456303,0.0005807200929152101
141,Cluster_Prominence_tissue_T1,0.0017421602787456303,0.0014918969313199796
104,PE_map_inverse_difference_normalized_tumor,0.0017421602787456303,0.001070794942775007
85,Grouping_based_mean_of_washout_slope_2D_tumorSlice_Group_2,0.0017421602787456303,0.0012985296036584037
8,2nd_DFT_CoeffMap_Momment_Invariant_4_3D_tumor,0.0017421602787456303,0.0007791177621950423
159,inverse_difference_moment_normalized_tissue_PostCon,0.0016260162601625882,0.000929152148664336
148,Cluster_Shade_tissue_PostCon,0.0016260162601625882,0.0010644775133462955
102,Grouping_based_variance_of_washin_slope_2D_tumorSlice_Group_3,0.0016260162601625882,0.0009291521486643361
174,SER_map_skewness_tissue_T1,0.0015098722415795463,0.0011672329408967256
127,Autocorrelation_tissue_T1,0.0015098722415795463,0.0009071137834967003
196,SER_map_Cluster_Shade_tissue_T1,0.0013937282229965042,0.001354460370463473
230,PE_map_inverse_difference_moment_normalized_tissue_T1,0.0013937282229965042,0.000464576074332168
132,Correlation1_tissue_T1,0.0013937282229965042,0.0006968641114982521
163,WashinRate_map_Cluster_Shade_tissue_T1,0.0013937282229965042,0.0006968641114982521
161,WashinRate_map_mean_tissue_T1,0.0013937282229965042,0.0006968641114982521
245,Grouping_based_proportion_of_3D_tissue_T1_Group_3,0.0013937282229965042,0.0008691422501216981
63,SER_map_kurtosis_tumor,0.0013937282229965042,0.0010125200798003803
117,Grouping_based_variance_of_washout_slope_3D_tissue_PostCon_Group_1,0.0013937282229965042,0.0008691422501216981
243,Grouping_based_proportion_of_tumor_voxels_2D_tumorSlice_Group_3,0.0012775842044134623,0.0009647646762970972
237,Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_2,0.0012775842044134623,0.0006254546814325737
244,Ratio_Tissue_vol_enhancing_more_than_30percent_from_T1_to_Tissue_Vol,0.0012775842044134623,0.00109570047991365
1,Peak_SER_tissue_T1,0.0011614401858304202,0.0012722939779446262
105,Grouping_based_proportion_of_tumor_voxels_3D_tumor_Group_3,0.0011614401858304202,0.0005194118414633615
45,PE_map_mean_tumor,0.0011614401858304202,0.001038823682926723
147,Mean_norm_DLBP_max_timepoint_binsize_128_with_filling_Tumor,0.0011614401858304202,0.0011614401858304202
126,sum_entropy_tissue_PostCon,0.0011614401858304202,0.0011614401858304202
184,PE_map_Autocorrelation_tissue_T1,0.0011614401858304202,0.0
22,TumorMajorAxisLength_mm,0.0011614401858304202,0.0
137,WashinRate_map_Dissimilarity_tissue_T1,0.0011614401858304202,0.0013742345605341618
180,SER_map_difference_entropy_tissue_T1,0.001045296167247378,0.00034843205574912605
216,"F1_DT_POSTCON (T11=0.02,T12=0.5)",0.001045296167247378,0.0008130081300812941
59,"F1_DT_T1NFS (T11=0.2,T12=0.5)",0.001045296167247378,0.0006254546814325737
212,"F1_DT_T1NFS (T11=0.02,T12=0.5)",0.001045296167247378,0.0008130081300812941
164,Grouping_based_variance_of_washout_slope_3D_tissue_T1_Group_1,0.001045296167247378,0.0006254546814325737
183,PE_map_difference_entropy_tissue_PostCon,0.001045296167247378,0.0008130081300812941
179,PE_map_Cluster_Prominence_tissue_PostCon,0.0009291521486643362,0.00046457607433216804
97,Enhancement_variance_increasing_rate_Tumor,0.0009291521486643362,0.0010125200798003803
33,Sum_entropy_Tumor,0.0009291521486643362,0.000464576074332168
16,1st_DFT_CoeffMap_Momment_Invariant_4_2D_tumorSlice,0.0009291521486643362,0.0010125200798003805
189,SER_map_std_dev_tissue_PostCon,0.0009291521486643362,0.0006968641114982521
162,WashinRate_map_mean_tissue_PostCon,0.0009291521486643362,0.000464576074332168
113,Grouping_based_variance_of_washout_slope_3D_tissue_T1_Group_2,0.0009291521486643362,0.000464576074332168
60,Median_solidity_Tumor,0.0009291521486643362,0.0008691422501216981
231,PE_map_inverse_difference_moment_normalized_tissue_PostCon,0.0009291521486643362,0.0008691422501216981
158,inverse_difference_normalized_tissue_PostCon,0.0009291521486643362,0.000696864111498252
225,Grouping_based_mean_of_peak_enhancement_slope_3D_tissue_T1_Group_2,0.0009291521486643362,0.000464576074332168
139,Dissimilarity_tissue_T1,0.0008130081300812941,0.0005322387566731478
122,WashinRate_map_Autocorrelation_tissue_PostCon,0.0008130081300812941,0.0009071137834967003
194,WashinRate_map_inverse_difference_moment_normalized_tissue_T1,0.0008130081300812941,0.0010452961672473783
154,WashinRate_map_kurtosis_tissue_T1,0.0006968641114982521,0.0005689871644095605
111,Median_Euler_No_Tumor,0.0006968641114982521,0.0005689871644095605
5,SER_map_Correlation2_tissue_PostCon,0.0006968641114982521,0.0007704122625680307
123,WashinRate_map_sum_entropy_tissue_PostCon,0.0006968641114982521,0.0010644775133462957
201,PE_map_Cluster_Shade_tissue_PostCon,0.0006968641114982521,0.0009291521486643361
217,"F1_DT_POSTCON (T11=0.05,T12=0.5)",0.0006968641114982521,0.0015754541191928483
155,Ratio_Tissue_vol_enhancing_more_than_100percent_from_T1_to_Tissue_Vol,0.0006968641114982521,0.0005689871644095605
2,SER_map_mean_tissue_T1,0.0005807200929152101,0.0005807200929152101
26,PE_map_Correlation2_tumor,0.0005807200929152101,0.0005807200929152101
169,Ratio_Tissue_vol_enhancing_more_than_90percent_from_PostCon_to_Breast_Vol,0.0005807200929152101,0.0005807200929152101
12,2nd_DFT_CoeffMap_Momment_Invariant_1_2D_tumorSlice,0.0005807200929152101,0.0005807200929152101
81,Grouping_based_mean_of_washout_slope_2D_tumorSlice_Group_1,0.0005807200929152101,0.0005807200929152101
240,Ratio_Tissue_vol_enhancing_more_than_30percent_from_PostCon_to_Tissue_Vol,0.0005807200929152101,0.0005807200929152101
21,EnhancementClusterNeighborhoodSimilarity_Tumor,0.0005807200929152101,0.0005807200929152101
92,Grouping_based_mean_of_peak_enhancement_slope_3D_tumor_Group_2,0.0004645760743321681,0.0005689871644095605
246,Grouping_based_mean_of_peak_enhancement_slope_3D_tissue_T1_Group_1,0.0004645760743321681,0.0005689871644095605
190,PE_map_mean_tissue_PostCon,0.0004645760743321681,0.0005689871644095605
124,PE_map_sum_entropy_tissue_PostCon,0.0004645760743321681,0.0005689871644095605
48,Correlation1_Tumor,0.0004645760743321681,0.0007704122625680307
100,Max_Enhancement_from_char_curv,0.0004645760743321681,0.0005689871644095605
120,WashinRate_map_sum_entropy_tissue_T1,0.00034843205574912605,0.0013791338080183298
136,Cluster_Shade_tissue_T1,0.00034843205574912605,0.0005322387566731477
143,Energy_tissue_PostCon,0.00034843205574912605,0.0005322387566731477
95,Grouping_based_variance_of_washin_slope_3D_tumor_Group_2,0.00034843205574912605,0.0005322387566731477
177,SER_map_kurtosis_tissue_PostCon,0.00034843205574912605,0.0005322387566731477
110,SER_map_inverse_difference_normalized_tumor,0.00034843205574912605,0.0005322387566731477
227,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_PostCon_Group_1,0.00023228803716608405,0.0006968641114982521
214,"F1_DT_POSTCON (T11=0.2,T12=0.5)",0.00023228803716608405,0.00046457607433216815
125,Autocorrelation_tissue_PostCon,0.00023228803716608405,0.00046457607433216815
66,PE_map_Autocorrelation_tumor,0.00023228803716608405,0.0004645760743321681
28,PE_map_sum_entropy_tumor,0.00023228803716608405,0.0004645760743321681
41,WashinRate_map_std_dev_tumor,0.00023228803716608405,0.00046457607433216815
114,Grouping_based_variance_of_washout_slope_3D_tissue_PostCon_Group_2,0.00023228803716608405,0.0006968641114982521
193,WashinRate_map_inverse_difference_normalized_tumor,0.00023228803716608405,0.0004645760743321681
187,SER_map_sum_entropy_tissue_PostCon,0.00023228803716608405,0.00046457607433216815
228,Grouping_based_variance_of_peak_enhancement_slope_3D_tissue_T1_Group_1,0.00011614401858304202,0.0008130081300812941
202,PE_map_Dissimilarity_tissue_T1,0.0,0.0
119,PE_map_sum_entropy_tissue_T1,0.0,0.0
83,Peak_location_of_enhancement_variance_dynamics_Tumor,0.0,0.0
79,SER_map_difference_entropy_tumor,0.0,0.0
75,SER_map_Correlation1_tumor,0.0,0.0
70,globalMoransIEnhancementVarianceMap_Tumor,0.0,0.0
57,Volume_cu_mm_Tumor,0.0,0.0
64,PE_map_Correlation1_tumor,0.0,0.0
226,Grouping_based_mean_of_peak_enhancement_slope_3D_tissue_PostCon_Group_3,0.0,0.0
55,"F1_DT_T1NFS (T11=0.2,T12=0.8)",0.0,0.0
51,WashinRate_map_Correlation2_tumor,0.0,0.0
49,Correlation2_Tumor,0.0,0.0
46,PE_map_std_dev_tumor,0.0,0.0
247,Grouping_based_mean_of_washin_slope_3D_tissue_T1_Group_1,0.0,0.0
200,SER_map_Correlation1_tissue_T1,0.0,0.0
133,Correlation2_tissue_T1,0.0,0.0
135,Correlation2_tissue_PostCon,0.0,0.0
170,"F1_DT_POSTCON (T11=0.2,T12=0.8)",0.0,0.0
199,Peak_PE_tissue_T1,0.0,0.0
198,Peak_PE_tissue_PostCon,0.0,0.0
208,SER_map_Correlation1_tissue_PostCon,0.0,0.0
209,"F1_DT_POSTCON (T11=0.1,T12=0.8)",0.0,0.0
210,"F1_DT_T1NFS (T11=0.1,T12=0.8)",0.0,0.0
215,"F1_DT_T1NFS (T11=0.05,T12=0.5)",0.0,0.0
145,PE_map_kurtosis_tissue_PostCon,0.0,0.0
181,SER_map_difference_entropy_tissue_PostCon,0.0,0.0
167,WashinRate_map_std_dev_tissue_T1,-0.00011614401858304202,0.0009647646762970972
151,WashinRate_map_kurtosis_tumor,-0.00011614401858304202,0.00034843205574912605
129,difference_entropy_tissue_T1,-0.00011614401858304202,0.00034843205574912605
78,SER_map_Dissimilarity_tumor,-0.00023228803716608405,0.0006968641114982521
221,Grouping_based_variance_of_washin_slope_3D_tissue_PostCon_Group_3,-0.00023228803716608405,0.0004645760743321681
128,sum_entropy_tissue_T1,-0.00023228803716608405,0.0010125200798003805
20,1st_DFT_CoeffMap_Momment_Invariant_7_3D_tumor,-0.00023228803716609513,0.0010125200798004033
192,PE_map_std_dev_tissue_T1,-0.00034843205574912605,0.0009071137834967003
146,inverse_difference_normalized_tissue_T1,-0.00034843205574912605,0.0005322387566731477
19,EnhancementClusterDiscontinuity_Tumor,-0.00034843205574912605,0.0005322387566731477
222,Grouping_based_mean_of_washout_slope_3D_tissue_PostCon_Group_2,-0.0004645760743321681,0.0005689871644095605
157,WashinRate_map_skewness_tissue_T1,-0.0005807200929152101,0.0005807200929152101
250,WashinRate_map_std_dev_tissue_PostCon,-0.0006968641114982521,0.0005689871644095605
185,PE_map_difference_entropy_tissue_T1,-0.0011614401858304202,0.0
